,unit,sex,age,region,year,value
43360,YR,F,Y1,EEA30_2007,2018,82.9
43416,YR,F,Y10,EEA30_2007,2018,74.0
43472,YR,F,Y11,EEA30_2007,2018,73.0
43528,YR,F,Y12,EEA30_2007,2018,72.0
43584,YR,F,Y13,EEA30_2007,2018,71.0
43640,YR,F,Y14,EEA30_2007,2018,70.0
43696,YR,F,Y15,EEA30_2007,2018,69.0
43752,YR,F,Y16,EEA30_2007,2018,68.0
43808,YR,F,Y17,EEA30_2007,2018,67.1
43864,YR,F,Y18,EEA30_2007,2018,66.1
43920,YR,F,Y19,EEA30_2007,2018,65.1
43976,YR,F,Y2,EEA30_2007,2018,82.0
44032,YR,F,Y20,EEA30_2007,2018,64.1
44088,YR,F,Y21,EEA30_2007,2018,63.1
44144,YR,F,Y22,EEA30_2007,2018,62.1
44200,YR,F,Y23,EEA30_2007,2018,61.1
44256,YR,F,Y24,EEA30_2007,2018,60.1
44312,YR,F,Y25,EEA30_2007,2018,59.2
44368,YR,F,Y26,EEA30_2007,2018,58.2
44424,YR,F,Y27,EEA30_2007,2018,57.2
44480,YR,F,Y28,EEA30_2007,2018,56.2
44536,YR,F,Y29,EEA30_2007,2018,55.2
44592,YR,F,Y3,EEA30_2007,2018,81.0
44648,YR,F,Y30,EEA30_2007,2018,54.2
44704,YR,F,Y31,EEA30_2007,2018,53.2
44760,YR,F,Y32,EEA30_2007,2018,52.3
44816,YR,F,Y33,EEA30_2007,2018,51.3
44872,YR,F,Y34,EEA30_2007,2018,50.3
44928,YR,F,Y35,EEA30_2007,2018,49.3
44984,YR,F,Y36,EEA30_2007,2018,48.3
45040,YR,F,Y37,EEA30_2007,2018,47.4
45096,YR,F,Y38,EEA30_2007,2018,46.4
45152,YR,F,Y39,EEA30_2007,2018,45.4
45208,YR,F,Y4,EEA30_2007,2018,80.0
45264,YR,F,Y40,EEA30_2007,2018,44.4
45320,YR,F,Y41,EEA30_2007,2018,43.5
45376,YR,F,Y42,EEA30_2007,2018,42.5
45432,YR,F,Y43,EEA30_2007,2018,41.6
45488,YR,F,Y44,EEA30_2007,2018,40.6
45544,YR,F,Y45,EEA30_2007,2018,39.6
45600,YR,F,Y46,EEA30_2007,2018,38.7
45656,YR,F,Y47,EEA30_2007,2018,37.7
45712,YR,F,Y48,EEA30_2007,2018,36.8
45768,YR,F,Y49,EEA30_2007,2018,35.8
45824,YR,F,Y5,EEA30_2007,2018,79.0
45880,YR,F,Y50,EEA30_2007,2018,34.9
45936,YR,F,Y51,EEA30_2007,2018,34.0
45992,YR,F,Y52,EEA30_2007,2018,33.1
46048,YR,F,Y53,EEA30_2007,2018,32.1
46104,YR,F,Y54,EEA30_2007,2018,31.2
46160,YR,F,Y55,EEA30_2007,2018,30.3
46216,YR,F,Y56,EEA30_2007,2018,29.4
46272,YR,F,Y57,EEA30_2007,2018,28.5
46328,YR,F,Y58,EEA30_2007,2018,27.6
46384,YR,F,Y59,EEA30_2007,2018,26.7
46440,YR,F,Y6,EEA30_2007,2018,78.0
46496,YR,F,Y60,EEA30_2007,2018,25.8
46552,YR,F,Y61,EEA30_2007,2018,25.0
46608,YR,F,Y62,EEA30_2007,2018,24.1
46664,YR,F,Y63,EEA30_2007,2018,23.2
46720,YR,F,Y64,EEA30_2007,2018,22.4
46776,YR,F,Y65,EEA30_2007,2018,21.6
46832,YR,F,Y66,EEA30_2007,2018,20.7
46888,YR,F,Y67,EEA30_2007,2018,19.9
46944,YR,F,Y68,EEA30_2007,2018,19.1
47000,YR,F,Y69,EEA30_2007,2018,18.3
47056,YR,F,Y7,EEA30_2007,2018,77.0
47112,YR,F,Y70,EEA30_2007,2018,17.5
47168,YR,F,Y71,EEA30_2007,2018,16.7
47224,YR,F,Y72,EEA30_2007,2018,15.9
47280,YR,F,Y73,EEA30_2007,2018,15.1
47336,YR,F,Y74,EEA30_2007,2018,14.3
47392,YR,F,Y75,EEA30_2007,2018,13.6
47448,YR,F,Y76,EEA30_2007,2018,12.9
47504,YR,F,Y77,EEA30_2007,2018,12.1
47560,YR,F,Y78,EEA30_2007,2018,11.4
47616,YR,F,Y79,EEA30_2007,2018,10.7
47672,YR,F,Y8,EEA30_2007,2018,76.0
47728,YR,F,Y80,EEA30_2007,2018,10.1
47784,YR,F,Y81,EEA30_2007,2018,9.4
47840,YR,F,Y82,EEA30_2007,2018,8.8
47896,YR,F,Y83,EEA30_2007,2018,8.2
47952,YR,F,Y84,EEA30_2007,2018,7.7
48008,YR,F,Y9,EEA30_2007,2018,75.0
48064,YR,F,Y_GE85,EEA30_2007,2018,7.2
48120,YR,F,Y_LT1,EEA30_2007,2018,83.7
48176,YR,M,Y1,EEA30_2007,2018,77.7
48232,YR,M,Y10,EEA30_2007,2018,68.8
48288,YR,M,Y11,EEA30_2007,2018,67.8
48344,YR,M,Y12,EEA30_2007,2018,66.8
48400,YR,M,Y13,EEA30_2007,2018,65.8
48456,YR,M,Y14,EEA30_2007,2018,64.8
48512,YR,M,Y15,EEA30_2007,2018,63.8
48568,YR,M,Y16,EEA30_2007,2018,62.8
48624,YR,M,Y17,EEA30_2007,2018,61.8
48680,YR,M,Y18,EEA30_2007,2018,60.9
48736,YR,M,Y19,EEA30_2007,2018,59.9
48792,YR,M,Y2,EEA30_2007,2018,76.7
48848,YR,M,Y20,EEA30_2007,2018,58.9
48904,YR,M,Y21,EEA30_2007,2018,57.9
48960,YR,M,Y22,EEA30_2007,2018,57.0
49016,YR,M,Y23,EEA30_2007,2018,56.0
49072,YR,M,Y24,EEA30_2007,2018,55.0
49128,YR,M,Y25,EEA30_2007,2018,54.1
49184,YR,M,Y26,EEA30_2007,2018,53.1
49240,YR,M,Y27,EEA30_2007,2018,52.1
49296,YR,M,Y28,EEA30_2007,2018,51.2
49352,YR,M,Y29,EEA30_2007,2018,50.2
49408,YR,M,Y3,EEA30_2007,2018,75.7
49464,YR,M,Y30,EEA30_2007,2018,49.2
49520,YR,M,Y31,EEA30_2007,2018,48.3
49576,YR,M,Y32,EEA30_2007,2018,47.3
49632,YR,M,Y33,EEA30_2007,2018,46.3
49688,YR,M,Y34,EEA30_2007,2018,45.4
49744,YR,M,Y35,EEA30_2007,2018,44.4
49800,YR,M,Y36,EEA30_2007,2018,43.5
49856,YR,M,Y37,EEA30_2007,2018,42.5
49912,YR,M,Y38,EEA30_2007,2018,41.6
49968,YR,M,Y39,EEA30_2007,2018,40.6
50024,YR,M,Y4,EEA30_2007,2018,74.7
50080,YR,M,Y40,EEA30_2007,2018,39.7
50136,YR,M,Y41,EEA30_2007,2018,38.7
50192,YR,M,Y42,EEA30_2007,2018,37.8
50248,YR,M,Y43,EEA30_2007,2018,36.9
50304,YR,M,Y44,EEA30_2007,2018,35.9
50360,YR,M,Y45,EEA30_2007,2018,35.0
50416,YR,M,Y46,EEA30_2007,2018,34.1
50472,YR,M,Y47,EEA30_2007,2018,33.2
50528,YR,M,Y48,EEA30_2007,2018,32.3
50584,YR,M,Y49,EEA30_2007,2018,31.4
50640,YR,M,Y5,EEA30_2007,2018,73.7
50696,YR,M,Y50,EEA30_2007,2018,30.5
50752,YR,M,Y51,EEA30_2007,2018,29.6
50808,YR,M,Y52,EEA30_2007,2018,28.7
50864,YR,M,Y53,EEA30_2007,2018,27.8
50920,YR,M,Y54,EEA30_2007,2018,27.0
50976,YR,M,Y55,EEA30_2007,2018,26.1
51032,YR,M,Y56,EEA30_2007,2018,25.3
51088,YR,M,Y57,EEA30_2007,2018,24.4
51144,YR,M,Y58,EEA30_2007,2018,23.6
51200,YR,M,Y59,EEA30_2007,2018,22.8
51256,YR,M,Y6,EEA30_2007,2018,72.8
51312,YR,M,Y60,EEA30_2007,2018,22.0
51368,YR,M,Y61,EEA30_2007,2018,21.2
51424,YR,M,Y62,EEA30_2007,2018,20.5
51480,YR,M,Y63,EEA30_2007,2018,19.7
51536,YR,M,Y64,EEA30_2007,2018,19.0
51592,YR,M,Y65,EEA30_2007,2018,18.3
51648,YR,M,Y66,EEA30_2007,2018,17.5
51704,YR,M,Y67,EEA30_2007,2018,16.8
51760,YR,M,Y68,EEA30_2007,2018,16.1
51816,YR,M,Y69,EEA30_2007,2018,15.4
51872,YR,M,Y7,EEA30_2007,2018,71.8
51928,YR,M,Y70,EEA30_2007,2018,14.8
51984,YR,M,Y71,EEA30_2007,2018,14.1
52040,YR,M,Y72,EEA30_2007,2018,13.4
52096,YR,M,Y73,EEA30_2007,2018,12.8
52152,YR,M,Y74,EEA30_2007,2018,12.1
52208,YR,M,Y75,EEA30_2007,2018,11.5
52264,YR,M,Y76,EEA30_2007,2018,10.9
52320,YR,M,Y77,EEA30_2007,2018,10.3
52376,YR,M,Y78,EEA30_2007,2018,9.7
52432,YR,M,Y79,EEA30_2007,2018,9.1
52488,YR,M,Y8,EEA30_2007,2018,70.8
52544,YR,M,Y80,EEA30_2007,2018,8.6
52600,YR,M,Y81,EEA30_2007,2018,8.0
52656,YR,M,Y82,EEA30_2007,2018,7.5
52712,YR,M,Y83,EEA30_2007,2018,7.1
52768,YR,M,Y84,EEA30_2007,2018,6.6
52824,YR,M,Y9,EEA30_2007,2018,69.8
52880,YR,M,Y_GE85,EEA30_2007,2018,6.2
52936,YR,M,Y_LT1,EEA30_2007,2018,78.4
52992,YR,T,Y1,EEA30_2007,2018,80.3
53048,YR,T,Y10,EEA30_2007,2018,71.4
53104,YR,T,Y11,EEA30_2007,2018,70.4
53160,YR,T,Y12,EEA30_2007,2018,69.4
53216,YR,T,Y13,EEA30_2007,2018,68.4
53272,YR,T,Y14,EEA30_2007,2018,67.4
53328,YR,T,Y15,EEA30_2007,2018,66.5
53384,YR,T,Y16,EEA30_2007,2018,65.5
53440,YR,T,Y17,EEA30_2007,2018,64.5
53496,YR,T,Y18,EEA30_2007,2018,63.5
53552,YR,T,Y19,EEA30_2007,2018,62.5
53608,YR,T,Y2,EEA30_2007,2018,79.4
53664,YR,T,Y20,EEA30_2007,2018,61.5
53720,YR,T,Y21,EEA30_2007,2018,60.6
53776,YR,T,Y22,EEA30_2007,2018,59.6
53832,YR,T,Y23,EEA30_2007,2018,58.6
53888,YR,T,Y24,EEA30_2007,2018,57.6
53944,YR,T,Y25,EEA30_2007,2018,56.6
54000,YR,T,Y26,EEA30_2007,2018,55.7
54056,YR,T,Y27,EEA30_2007,2018,54.7
54112,YR,T,Y28,EEA30_2007,2018,53.7
54168,YR,T,Y29,EEA30_2007,2018,52.7
54224,YR,T,Y3,EEA30_2007,2018,78.4
54280,YR,T,Y30,EEA30_2007,2018,51.8
54336,YR,T,Y31,EEA30_2007,2018,50.8
54392,YR,T,Y32,EEA30_2007,2018,49.8
54448,YR,T,Y33,EEA30_2007,2018,48.9
54504,YR,T,Y34,EEA30_2007,2018,47.9
54560,YR,T,Y35,EEA30_2007,2018,46.9
54616,YR,T,Y36,EEA30_2007,2018,46.0
54672,YR,T,Y37,EEA30_2007,2018,45.0
54728,YR,T,Y38,EEA30_2007,2018,44.0
54784,YR,T,Y39,EEA30_2007,2018,43.1
54840,YR,T,Y4,EEA30_2007,2018,77.4
54896,YR,T,Y40,EEA30_2007,2018,42.1
54952,YR,T,Y41,EEA30_2007,2018,41.2
55008,YR,T,Y42,EEA30_2007,2018,40.2
55064,YR,T,Y43,EEA30_2007,2018,39.3
55120,YR,T,Y44,EEA30_2007,2018,38.3
55176,YR,T,Y45,EEA30_2007,2018,37.4
55232,YR,T,Y46,EEA30_2007,2018,36.4
55288,YR,T,Y47,EEA30_2007,2018,35.5
55344,YR,T,Y48,EEA30_2007,2018,34.6
55400,YR,T,Y49,EEA30_2007,2018,33.7
55456,YR,T,Y5,EEA30_2007,2018,76.4
55512,YR,T,Y50,EEA30_2007,2018,32.7
55568,YR,T,Y51,EEA30_2007,2018,31.8
55624,YR,T,Y52,EEA30_2007,2018,30.9
55680,YR,T,Y53,EEA30_2007,2018,30.0
55736,YR,T,Y54,EEA30_2007,2018,29.2
55792,YR,T,Y55,EEA30_2007,2018,28.3
55848,YR,T,Y56,EEA30_2007,2018,27.4
55904,YR,T,Y57,EEA30_2007,2018,26.5
55960,YR,T,Y58,EEA30_2007,2018,25.7
56016,YR,T,Y59,EEA30_2007,2018,24.9
56072,YR,T,Y6,EEA30_2007,2018,75.4
56128,YR,T,Y60,EEA30_2007,2018,24.0
56184,YR,T,Y61,EEA30_2007,2018,23.2
56240,YR,T,Y62,EEA30_2007,2018,22.4
56296,YR,T,Y63,EEA30_2007,2018,21.6
56352,YR,T,Y64,EEA30_2007,2018,20.8
56408,YR,T,Y65,EEA30_2007,2018,20.0
56464,YR,T,Y66,EEA30_2007,2018,19.3
56520,YR,T,Y67,EEA30_2007,2018,18.5
56576,YR,T,Y68,EEA30_2007,2018,17.7
56632,YR,T,Y69,EEA30_2007,2018,17.0
56688,YR,T,Y7,EEA30_2007,2018,74.4
56744,YR,T,Y70,EEA30_2007,2018,16.2
56800,YR,T,Y71,EEA30_2007,2018,15.5
56856,YR,T,Y72,EEA30_2007,2018,14.8
56912,YR,T,Y73,EEA30_2007,2018,14.1
56968,YR,T,Y74,EEA30_2007,2018,13.4
57024,YR,T,Y75,EEA30_2007,2018,12.7
57080,YR,T,Y76,EEA30_2007,2018,12.0
57136,YR,T,Y77,EEA30_2007,2018,11.3
57192,YR,T,Y78,EEA30_2007,2018,10.7
57248,YR,T,Y79,EEA30_2007,2018,10.1
57304,YR,T,Y8,EEA30_2007,2018,73.4
57360,YR,T,Y80,EEA30_2007,2018,9.5
57416,YR,T,Y81,EEA30_2007,2018,8.9
57472,YR,T,Y82,EEA30_2007,2018,8.3
57528,YR,T,Y83,EEA30_2007,2018,7.8
57584,YR,T,Y84,EEA30_2007,2018,7.3
57640,YR,T,Y9,EEA30_2007,2018,72.4
57696,YR,T,Y_GE85,EEA30_2007,2018,6.8
57752,YR,T,Y_LT1,EEA30_2007,2018,81.1
57808,YR,F,Y1,EEA30_2007,2017,82.9
57864,YR,F,Y10,EEA30_2007,2017,73.9
57920,YR,F,Y11,EEA30_2007,2017,72.9
57976,YR,F,Y12,EEA30_2007,2017,71.9
58032,YR,F,Y13,EEA30_2007,2017,70.9
58088,YR,F,Y14,EEA30_2007,2017,70.0
58144,YR,F,Y15,EEA30_2007,2017,69.0
58200,YR,F,Y16,EEA30_2007,2017,68.0
58256,YR,F,Y17,EEA30_2007,2017,67.0
58312,YR,F,Y18,EEA30_2007,2017,66.0
58368,YR,F,Y19,EEA30_2007,2017,65.0
58424,YR,F,Y2,EEA30_2007,2017,81.9
58480,YR,F,Y20,EEA30_2007,2017,64.0
58536,YR,F,Y21,EEA30_2007,2017,63.0
58592,YR,F,Y22,EEA30_2007,2017,62.0
58648,YR,F,Y23,EEA30_2007,2017,61.1
58704,YR,F,Y24,EEA30_2007,2017,60.1
58760,YR,F,Y25,EEA30_2007,2017,59.1
58816,YR,F,Y26,EEA30_2007,2017,58.1
58872,YR,F,Y27,EEA30_2007,2017,57.1
58928,YR,F,Y28,EEA30_2007,2017,56.1
58984,YR,F,Y29,EEA30_2007,2017,55.1
59040,YR,F,Y3,EEA30_2007,2017,80.9
59096,YR,F,Y30,EEA30_2007,2017,54.1
59152,YR,F,Y31,EEA30_2007,2017,53.2
59208,YR,F,Y32,EEA30_2007,2017,52.2
59264,YR,F,Y33,EEA30_2007,2017,51.2
59320,YR,F,Y34,EEA30_2007,2017,50.2
59376,YR,F,Y35,EEA30_2007,2017,49.2
59432,YR,F,Y36,EEA30_2007,2017,48.3
59488,YR,F,Y37,EEA30_2007,2017,47.3
59544,YR,F,Y38,EEA30_2007,2017,46.3
59600,YR,F,Y39,EEA30_2007,2017,45.3
59656,YR,F,Y4,EEA30_2007,2017,79.9
59712,YR,F,Y40,EEA30_2007,2017,44.4
59768,YR,F,Y41,EEA30_2007,2017,43.4
59824,YR,F,Y42,EEA30_2007,2017,42.4
59880,YR,F,Y43,EEA30_2007,2017,41.5
59936,YR,F,Y44,EEA30_2007,2017,40.5
59992,YR,F,Y45,EEA30_2007,2017,39.6
60048,YR,F,Y46,EEA30_2007,2017,38.6
60104,YR,F,Y47,EEA30_2007,2017,37.6
60160,YR,F,Y48,EEA30_2007,2017,36.7
60216,YR,F,Y49,EEA30_2007,2017,35.8
60272,YR,F,Y5,EEA30_2007,2017,78.9
60328,YR,F,Y50,EEA30_2007,2017,34.8
60384,YR,F,Y51,EEA30_2007,2017,33.9
60440,YR,F,Y52,EEA30_2007,2017,33.0
60496,YR,F,Y53,EEA30_2007,2017,32.0
60552,YR,F,Y54,EEA30_2007,2017,31.1
60608,YR,F,Y55,EEA30_2007,2017,30.2
60664,YR,F,Y56,EEA30_2007,2017,29.3
60720,YR,F,Y57,EEA30_2007,2017,28.4
60776,YR,F,Y58,EEA30_2007,2017,27.5
60832,YR,F,Y59,EEA30_2007,2017,26.6
60888,YR,F,Y6,EEA30_2007,2017,77.9
60944,YR,F,Y60,EEA30_2007,2017,25.8
61000,YR,F,Y61,EEA30_2007,2017,24.9
61056,YR,F,Y62,EEA30_2007,2017,24.0
61112,YR,F,Y63,EEA30_2007,2017,23.2
61168,YR,F,Y64,EEA30_2007,2017,22.3
61224,YR,F,Y65,EEA30_2007,2017,21.5
61280,YR,F,Y66,EEA30_2007,2017,20.6
61336,YR,F,Y67,EEA30_2007,2017,19.8
61392,YR,F,Y68,EEA30_2007,2017,19.0
61448,YR,F,Y69,EEA30_2007,2017,18.2
61504,YR,F,Y7,EEA30_2007,2017,76.9
61560,YR,F,Y70,EEA30_2007,2017,17.4
61616,YR,F,Y71,EEA30_2007,2017,16.6
61672,YR,F,Y72,EEA30_2007,2017,15.8
61728,YR,F,Y73,EEA30_2007,2017,15.0
61784,YR,F,Y74,EEA30_2007,2017,14.3
61840,YR,F,Y75,EEA30_2007,2017,13.5
61896,YR,F,Y76,EEA30_2007,2017,12.8
61952,YR,F,Y77,EEA30_2007,2017,12.0
62008,YR,F,Y78,EEA30_2007,2017,11.3
62064,YR,F,Y79,EEA30_2007,2017,10.7
62120,YR,F,Y8,EEA30_2007,2017,75.9
62176,YR,F,Y80,EEA30_2007,2017,10.0
62232,YR,F,Y81,EEA30_2007,2017,9.4
62288,YR,F,Y82,EEA30_2007,2017,8.7
62344,YR,F,Y83,EEA30_2007,2017,8.2
62400,YR,F,Y84,EEA30_2007,2017,7.6
62456,YR,F,Y9,EEA30_2007,2017,74.9
62512,YR,F,Y_GE85,EEA30_2007,2017,7.1
62568,YR,F,Y_LT1,EEA30_2007,2017,83.6
62624,YR,M,Y1,EEA30_2007,2017,77.6
62680,YR,M,Y10,EEA30_2007,2017,68.7
62736,YR,M,Y11,EEA30_2007,2017,67.7
62792,YR,M,Y12,EEA30_2007,2017,66.7
62848,YR,M,Y13,EEA30_2007,2017,65.7
62904,YR,M,Y14,EEA30_2007,2017,64.7
62960,YR,M,Y15,EEA30_2007,2017,63.7
63016,YR,M,Y16,EEA30_2007,2017,62.8
63072,YR,M,Y17,EEA30_2007,2017,61.8
63128,YR,M,Y18,EEA30_2007,2017,60.8
63184,YR,M,Y19,EEA30_2007,2017,59.8
63240,YR,M,Y2,EEA30_2007,2017,76.6
63296,YR,M,Y20,EEA30_2007,2017,58.8
63352,YR,M,Y21,EEA30_2007,2017,57.9
63408,YR,M,Y22,EEA30_2007,2017,56.9
63464,YR,M,Y23,EEA30_2007,2017,55.9
63520,YR,M,Y24,EEA30_2007,2017,55.0
63576,YR,M,Y25,EEA30_2007,2017,54.0
63632,YR,M,Y26,EEA30_2007,2017,53.0
63688,YR,M,Y27,EEA30_2007,2017,52.1
63744,YR,M,Y28,EEA30_2007,2017,51.1
63800,YR,M,Y29,EEA30_2007,2017,50.1
63856,YR,M,Y3,EEA30_2007,2017,75.7
63912,YR,M,Y30,EEA30_2007,2017,49.2
63968,YR,M,Y31,EEA30_2007,2017,48.2
64024,YR,M,Y32,EEA30_2007,2017,47.2
64080,YR,M,Y33,EEA30_2007,2017,46.3
64136,YR,M,Y34,EEA30_2007,2017,45.3
64192,YR,M,Y35,EEA30_2007,2017,44.4
64248,YR,M,Y36,EEA30_2007,2017,43.4
64304,YR,M,Y37,EEA30_2007,2017,42.4
64360,YR,M,Y38,EEA30_2007,2017,41.5
64416,YR,M,Y39,EEA30_2007,2017,40.5
64472,YR,M,Y4,EEA30_2007,2017,74.7
64528,YR,M,Y40,EEA30_2007,2017,39.6
64584,YR,M,Y41,EEA30_2007,2017,38.6
64640,YR,M,Y42,EEA30_2007,2017,37.7
64696,YR,M,Y43,EEA30_2007,2017,36.8
64752,YR,M,Y44,EEA30_2007,2017,35.8
64808,YR,M,Y45,EEA30_2007,2017,34.9
64864,YR,M,Y46,EEA30_2007,2017,34.0
64920,YR,M,Y47,EEA30_2007,2017,33.1
64976,YR,M,Y48,EEA30_2007,2017,32.2
65032,YR,M,Y49,EEA30_2007,2017,31.3
65088,YR,M,Y5,EEA30_2007,2017,73.7
65144,YR,M,Y50,EEA30_2007,2017,30.4
65200,YR,M,Y51,EEA30_2007,2017,29.5
65256,YR,M,Y52,EEA30_2007,2017,28.6
65312,YR,M,Y53,EEA30_2007,2017,27.7
65368,YR,M,Y54,EEA30_2007,2017,26.9
65424,YR,M,Y55,EEA30_2007,2017,26.0
65480,YR,M,Y56,EEA30_2007,2017,25.2
65536,YR,M,Y57,EEA30_2007,2017,24.4
65592,YR,M,Y58,EEA30_2007,2017,23.5
65648,YR,M,Y59,EEA30_2007,2017,22.7
65704,YR,M,Y6,EEA30_2007,2017,72.7
65760,YR,M,Y60,EEA30_2007,2017,21.9
65816,YR,M,Y61,EEA30_2007,2017,21.2
65872,YR,M,Y62,EEA30_2007,2017,20.4
65928,YR,M,Y63,EEA30_2007,2017,19.7
65984,YR,M,Y64,EEA30_2007,2017,18.9
66040,YR,M,Y65,EEA30_2007,2017,18.2
66096,YR,M,Y66,EEA30_2007,2017,17.5
66152,YR,M,Y67,EEA30_2007,2017,16.8
66208,YR,M,Y68,EEA30_2007,2017,16.0
66264,YR,M,Y69,EEA30_2007,2017,15.3
66320,YR,M,Y7,EEA30_2007,2017,71.7
66376,YR,M,Y70,EEA30_2007,2017,14.7
66432,YR,M,Y71,EEA30_2007,2017,14.0
66488,YR,M,Y72,EEA30_2007,2017,13.3
66544,YR,M,Y73,EEA30_2007,2017,12.6
66600,YR,M,Y74,EEA30_2007,2017,12.0
66656,YR,M,Y75,EEA30_2007,2017,11.4
66712,YR,M,Y76,EEA30_2007,2017,10.8
66768,YR,M,Y77,EEA30_2007,2017,10.1
66824,YR,M,Y78,EEA30_2007,2017,9.6
66880,YR,M,Y79,EEA30_2007,2017,9.0
66936,YR,M,Y8,EEA30_2007,2017,70.7
66992,YR,M,Y80,EEA30_2007,2017,8.5
67048,YR,M,Y81,EEA30_2007,2017,7.9
67104,YR,M,Y82,EEA30_2007,2017,7.4
67160,YR,M,Y83,EEA30_2007,2017,7.0
67216,YR,M,Y84,EEA30_2007,2017,6.5
67272,YR,M,Y9,EEA30_2007,2017,69.7
67328,YR,M,Y_GE85,EEA30_2007,2017,6.1
67384,YR,M,Y_LT1,EEA30_2007,2017,78.3
67440,YR,T,Y1,EEA30_2007,2017,80.3
67496,YR,T,Y10,EEA30_2007,2017,71.4
67552,YR,T,Y11,EEA30_2007,2017,70.4
67608,YR,T,Y12,EEA30_2007,2017,69.4
67664,YR,T,Y13,EEA30_2007,2017,68.4
67720,YR,T,Y14,EEA30_2007,2017,67.4
67776,YR,T,Y15,EEA30_2007,2017,66.4
67832,YR,T,Y16,EEA30_2007,2017,65.4
67888,YR,T,Y17,EEA30_2007,2017,64.4
67944,YR,T,Y18,EEA30_2007,2017,63.4
68000,YR,T,Y19,EEA30_2007,2017,62.4
68056,YR,T,Y2,EEA30_2007,2017,79.3
68112,YR,T,Y20,EEA30_2007,2017,61.5
68168,YR,T,Y21,EEA30_2007,2017,60.5
68224,YR,T,Y22,EEA30_2007,2017,59.5
68280,YR,T,Y23,EEA30_2007,2017,58.5
68336,YR,T,Y24,EEA30_2007,2017,57.6
68392,YR,T,Y25,EEA30_2007,2017,56.6
68448,YR,T,Y26,EEA30_2007,2017,55.6
68504,YR,T,Y27,EEA30_2007,2017,54.6
68560,YR,T,Y28,EEA30_2007,2017,53.6
68616,YR,T,Y29,EEA30_2007,2017,52.7
68672,YR,T,Y3,EEA30_2007,2017,78.3
68728,YR,T,Y30,EEA30_2007,2017,51.7
68784,YR,T,Y31,EEA30_2007,2017,50.7
68840,YR,T,Y32,EEA30_2007,2017,49.8
68896,YR,T,Y33,EEA30_2007,2017,48.8
68952,YR,T,Y34,EEA30_2007,2017,47.8
69008,YR,T,Y35,EEA30_2007,2017,46.8
69064,YR,T,Y36,EEA30_2007,2017,45.9
69120,YR,T,Y37,EEA30_2007,2017,44.9
69176,YR,T,Y38,EEA30_2007,2017,44.0
69232,YR,T,Y39,EEA30_2007,2017,43.0
69288,YR,T,Y4,EEA30_2007,2017,77.3
69344,YR,T,Y40,EEA30_2007,2017,42.0
69400,YR,T,Y41,EEA30_2007,2017,41.1
69456,YR,T,Y42,EEA30_2007,2017,40.1
69512,YR,T,Y43,EEA30_2007,2017,39.2
69568,YR,T,Y44,EEA30_2007,2017,38.2
69624,YR,T,Y45,EEA30_2007,2017,37.3
69680,YR,T,Y46,EEA30_2007,2017,36.4
69736,YR,T,Y47,EEA30_2007,2017,35.4
69792,YR,T,Y48,EEA30_2007,2017,34.5
69848,YR,T,Y49,EEA30_2007,2017,33.6
69904,YR,T,Y5,EEA30_2007,2017,76.3
69960,YR,T,Y50,EEA30_2007,2017,32.7
70016,YR,T,Y51,EEA30_2007,2017,31.8
70072,YR,T,Y52,EEA30_2007,2017,30.9
70128,YR,T,Y53,EEA30_2007,2017,30.0
70184,YR,T,Y54,EEA30_2007,2017,29.1
70240,YR,T,Y55,EEA30_2007,2017,28.2
70296,YR,T,Y56,EEA30_2007,2017,27.3
70352,YR,T,Y57,EEA30_2007,2017,26.5
70408,YR,T,Y58,EEA30_2007,2017,25.6
70464,YR,T,Y59,EEA30_2007,2017,24.8
70520,YR,T,Y6,EEA30_2007,2017,75.3
70576,YR,T,Y60,EEA30_2007,2017,23.9
70632,YR,T,Y61,EEA30_2007,2017,23.1
70688,YR,T,Y62,EEA30_2007,2017,22.3
70744,YR,T,Y63,EEA30_2007,2017,21.5
70800,YR,T,Y64,EEA30_2007,2017,20.7
70856,YR,T,Y65,EEA30_2007,2017,19.9
70912,YR,T,Y66,EEA30_2007,2017,19.2
70968,YR,T,Y67,EEA30_2007,2017,18.4
71024,YR,T,Y68,EEA30_2007,2017,17.6
71080,YR,T,Y69,EEA30_2007,2017,16.9
71136,YR,T,Y7,EEA30_2007,2017,74.3
71192,YR,T,Y70,EEA30_2007,2017,16.1
71248,YR,T,Y71,EEA30_2007,2017,15.4
71304,YR,T,Y72,EEA30_2007,2017,14.7
71360,YR,T,Y73,EEA30_2007,2017,14.0
71416,YR,T,Y74,EEA30_2007,2017,13.3
71472,YR,T,Y75,EEA30_2007,2017,12.6
71528,YR,T,Y76,EEA30_2007,2017,11.9
71584,YR,T,Y77,EEA30_2007,2017,11.2
71640,YR,T,Y78,EEA30_2007,2017,10.6
71696,YR,T,Y79,EEA30_2007,2017,10.0
71752,YR,T,Y8,EEA30_2007,2017,73.3
71808,YR,T,Y80,EEA30_2007,2017,9.4
71864,YR,T,Y81,EEA30_2007,2017,8.8
71920,YR,T,Y82,EEA30_2007,2017,8.2
71976,YR,T,Y83,EEA30_2007,2017,7.7
72032,YR,T,Y84,EEA30_2007,2017,7.2
72088,YR,T,Y9,EEA30_2007,2017,72.4
72144,YR,T,Y_GE85,EEA30_2007,2017,6.7
72200,YR,T,Y_LT1,EEA30_2007,2017,81.0
